Year,Quarter,NamedCost,Values,COICOP,CDID,Source,Websource,Grouptotal
2021,Q2,Domesticandhouseholdservices,910000000.0,05.6.2,ADVV,05CN,https://www.ons.gov.uk/search?q=ADVV,0
2021,Q3,Domesticandhouseholdservices,983000000.0,05.6.2,ADVV,05CN,https://www.ons.gov.uk/search?q=ADVV,0
2021,Q4,Domesticandhouseholdservices,957000000.0,05.6.2,ADVV,05CN,https://www.ons.gov.uk/search?q=ADVV,0
2022,Q1,Domesticandhouseholdservices,844000000.0,05.6.2,ADVV,05CN,https://www.ons.gov.uk/search?q=ADVV,0
2022,Q2,Domesticandhouseholdservices,1039000000.0,05.6.2,ADVV,05CN,https://www.ons.gov.uk/search?q=ADVV,0
2022,Q3,Domesticandhouseholdservices,1034000000.0,05.6.2,ADVV,05CN,https://www.ons.gov.uk/search?q=ADVV,0
2022,Q4,Domesticandhouseholdservices,844000000.0,05.6.2,ADVV,05CN,https://www.ons.gov.uk/search?q=ADVV,0
1997,Q1,Health,2474000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
1997,Q2,Health,2413000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
1997,Q3,Health,2415000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
1997,Q4,Health,2597000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
1998,Q1,Health,2522000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
1998,Q2,Health,2545000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
1998,Q3,Health,2492000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
1998,Q4,Health,2516000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
1999,Q1,Health,2371000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
1999,Q2,Health,2469000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
1999,Q3,Health,2402000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
1999,Q4,Health,2490000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2000,Q1,Health,2360000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2000,Q2,Health,2361000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2000,Q3,Health,2563000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2000,Q4,Health,2636000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2001,Q1,Health,2988000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2001,Q2,Health,2812000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2001,Q3,Health,2768000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2001,Q4,Health,2907000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2002,Q1,Health,3106000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2002,Q2,Health,3058000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2002,Q3,Health,3008000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2002,Q4,Health,3131000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2003,Q1,Health,3263000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2003,Q2,Health,3179000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2003,Q3,Health,3137000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2003,Q4,Health,3272000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2004,Q1,Health,3279000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2004,Q2,Health,3338000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2004,Q3,Health,3093000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2004,Q4,Health,3309000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2005,Q1,Health,3209000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2005,Q2,Health,3133000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2005,Q3,Health,3436000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2005,Q4,Health,3496000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2006,Q1,Health,2690000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2006,Q2,Health,2730000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2006,Q3,Health,2980000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2006,Q4,Health,3219000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2007,Q1,Health,3754000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2007,Q2,Health,3928000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2007,Q3,Health,4045000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2007,Q4,Health,4354000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2008,Q1,Health,4111000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2008,Q2,Health,4055000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2008,Q3,Health,3926000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2008,Q4,Health,4011000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2009,Q1,Health,3852000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2009,Q2,Health,3938000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2009,Q3,Health,3942000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2009,Q4,Health,4145000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2010,Q1,Health,3997000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2010,Q2,Health,4241000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2010,Q3,Health,4301000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2010,Q4,Health,4504000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2011,Q1,Health,4601000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2011,Q2,Health,4371000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2011,Q3,Health,4395000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2011,Q4,Health,4558000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2012,Q1,Health,4474000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2012,Q2,Health,4701000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2012,Q3,Health,4977000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2012,Q4,Health,5702000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2013,Q1,Health,5462000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2013,Q2,Health,5878000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2013,Q3,Health,6119000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2013,Q4,Health,6573000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2014,Q1,Health,6221000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2014,Q2,Health,6219000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2014,Q3,Health,6026000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2014,Q4,Health,6331000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2015,Q1,Health,6165000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2015,Q2,Health,6219000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2015,Q3,Health,6279000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2015,Q4,Health,6744000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2016,Q1,Health,6543000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2016,Q2,Health,6549000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2016,Q3,Health,6766000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2016,Q4,Health,7054000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2017,Q1,Health,6865000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2017,Q2,Health,6985000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2017,Q3,Health,6611000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2017,Q4,Health,7324000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2018,Q1,Health,6896000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2018,Q2,Health,7040000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2018,Q3,Health,6781000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2018,Q4,Health,7523000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2019,Q1,Health,7347000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2019,Q2,Health,7124000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2019,Q3,Health,6804000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2019,Q4,Health,7334000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2020,Q1,Health,6940000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2020,Q2,Health,4812000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2020,Q3,Health,5683000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2020,Q4,Health,6873000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2021,Q1,Health,6051000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2021,Q2,Health,6372000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2021,Q3,Health,6237000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2021,Q4,Health,6834000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2022,Q1,Health,6361000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2022,Q2,Health,6659000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2022,Q3,Health,6783000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
2022,Q4,Health,7536000000.0,06,ADGP,06CN,https://www.ons.gov.uk/search?q=ADGP,0
1997,Q1,Medicalproductsappliancesandequipment,944000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
1997,Q2,Medicalproductsappliancesandequipment,922000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
1997,Q3,Medicalproductsappliancesandequipment,918000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
1997,Q4,Medicalproductsappliancesandequipment,976000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
1998,Q1,Medicalproductsappliancesandequipment,933000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
1998,Q2,Medicalproductsappliancesandequipment,935000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
1998,Q3,Medicalproductsappliancesandequipment,968000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
1998,Q4,Medicalproductsappliancesandequipment,1041000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
1999,Q1,Medicalproductsappliancesandequipment,956000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
1999,Q2,Medicalproductsappliancesandequipment,980000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
1999,Q3,Medicalproductsappliancesandequipment,997000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
1999,Q4,Medicalproductsappliancesandequipment,1092000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2000,Q1,Medicalproductsappliancesandequipment,998000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2000,Q2,Medicalproductsappliancesandequipment,1012000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2000,Q3,Medicalproductsappliancesandequipment,1067000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2000,Q4,Medicalproductsappliancesandequipment,1210000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2001,Q1,Medicalproductsappliancesandequipment,1145000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2001,Q2,Medicalproductsappliancesandequipment,1108000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2001,Q3,Medicalproductsappliancesandequipment,1127000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2001,Q4,Medicalproductsappliancesandequipment,1272000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2002,Q1,Medicalproductsappliancesandequipment,1191000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2002,Q2,Medicalproductsappliancesandequipment,1257000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2002,Q3,Medicalproductsappliancesandequipment,1303000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2002,Q4,Medicalproductsappliancesandequipment,1463000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2003,Q1,Medicalproductsappliancesandequipment,1342000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2003,Q2,Medicalproductsappliancesandequipment,1360000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2003,Q3,Medicalproductsappliancesandequipment,1347000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2003,Q4,Medicalproductsappliancesandequipment,1458000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2004,Q1,Medicalproductsappliancesandequipment,1288000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2004,Q2,Medicalproductsappliancesandequipment,1321000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2004,Q3,Medicalproductsappliancesandequipment,1262000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2004,Q4,Medicalproductsappliancesandequipment,1313000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2005,Q1,Medicalproductsappliancesandequipment,1112000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2005,Q2,Medicalproductsappliancesandequipment,1068000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2005,Q3,Medicalproductsappliancesandequipment,1061000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2005,Q4,Medicalproductsappliancesandequipment,1079000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2006,Q1,Medicalproductsappliancesandequipment,907000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2006,Q2,Medicalproductsappliancesandequipment,939000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2006,Q3,Medicalproductsappliancesandequipment,992000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2006,Q4,Medicalproductsappliancesandequipment,1227000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2007,Q1,Medicalproductsappliancesandequipment,1320000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2007,Q2,Medicalproductsappliancesandequipment,1575000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2007,Q3,Medicalproductsappliancesandequipment,1730000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2007,Q4,Medicalproductsappliancesandequipment,2064000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2008,Q1,Medicalproductsappliancesandequipment,1750000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2008,Q2,Medicalproductsappliancesandequipment,1684000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2008,Q3,Medicalproductsappliancesandequipment,1534000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2008,Q4,Medicalproductsappliancesandequipment,1539000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2009,Q1,Medicalproductsappliancesandequipment,1425000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2009,Q2,Medicalproductsappliancesandequipment,1476000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2009,Q3,Medicalproductsappliancesandequipment,1406000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2009,Q4,Medicalproductsappliancesandequipment,1552000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2010,Q1,Medicalproductsappliancesandequipment,1487000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2010,Q2,Medicalproductsappliancesandequipment,1722000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2010,Q3,Medicalproductsappliancesandequipment,1736000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2010,Q4,Medicalproductsappliancesandequipment,1909000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2011,Q1,Medicalproductsappliancesandequipment,1720000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2011,Q2,Medicalproductsappliancesandequipment,1727000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2011,Q3,Medicalproductsappliancesandequipment,1695000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2011,Q4,Medicalproductsappliancesandequipment,1892000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2012,Q1,Medicalproductsappliancesandequipment,1705000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2012,Q2,Medicalproductsappliancesandequipment,1972000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2012,Q3,Medicalproductsappliancesandequipment,2111000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2012,Q4,Medicalproductsappliancesandequipment,2559000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2013,Q1,Medicalproductsappliancesandequipment,2276000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2013,Q2,Medicalproductsappliancesandequipment,2530000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2013,Q3,Medicalproductsappliancesandequipment,2699000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2013,Q4,Medicalproductsappliancesandequipment,3148000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2014,Q1,Medicalproductsappliancesandequipment,2702000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2014,Q2,Medicalproductsappliancesandequipment,2778000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2014,Q3,Medicalproductsappliancesandequipment,2645000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2014,Q4,Medicalproductsappliancesandequipment,2958000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2015,Q1,Medicalproductsappliancesandequipment,2724000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2015,Q2,Medicalproductsappliancesandequipment,2655000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2015,Q3,Medicalproductsappliancesandequipment,2635000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2015,Q4,Medicalproductsappliancesandequipment,3000000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2016,Q1,Medicalproductsappliancesandequipment,2658000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2016,Q2,Medicalproductsappliancesandequipment,2673000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2016,Q3,Medicalproductsappliancesandequipment,2687000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2016,Q4,Medicalproductsappliancesandequipment,3045000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2017,Q1,Medicalproductsappliancesandequipment,2696000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2017,Q2,Medicalproductsappliancesandequipment,2808000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2017,Q3,Medicalproductsappliancesandequipment,2844000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2017,Q4,Medicalproductsappliancesandequipment,3261000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2018,Q1,Medicalproductsappliancesandequipment,2838000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2018,Q2,Medicalproductsappliancesandequipment,3047000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2018,Q3,Medicalproductsappliancesandequipment,3051000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2018,Q4,Medicalproductsappliancesandequipment,3396000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2019,Q1,Medicalproductsappliancesandequipment,3220000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2019,Q2,Medicalproductsappliancesandequipment,3281000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2019,Q3,Medicalproductsappliancesandequipment,3156000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2019,Q4,Medicalproductsappliancesandequipment,3370000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2020,Q1,Medicalproductsappliancesandequipment,3025000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2020,Q2,Medicalproductsappliancesandequipment,2554000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2020,Q3,Medicalproductsappliancesandequipment,3182000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2020,Q4,Medicalproductsappliancesandequipment,3694000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2021,Q1,Medicalproductsappliancesandequipment,2798000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2021,Q2,Medicalproductsappliancesandequipment,3227000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2021,Q3,Medicalproductsappliancesandequipment,3251000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2021,Q4,Medicalproductsappliancesandequipment,3371000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2022,Q1,Medicalproductsappliancesandequipment,2994000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2022,Q2,Medicalproductsappliancesandequipment,3098000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2022,Q3,Medicalproductsappliancesandequipment,3014000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
2022,Q4,Medicalproductsappliancesandequipment,3475000000.0,06.1,ADGQ,06CN,https://www.ons.gov.uk/search?q=ADGQ,0
1997,Q1,Pharmaceuticalproducts,492000000.0,06.1.1,UTXM,06CN,https://www.ons.gov.uk/search?q=UTXM,0
1997,Q2,Pharmaceuticalproducts,471000000.0,06.1.1,UTXM,06CN,https://www.ons.gov.uk/search?q=UTXM,0
1997,Q3,Pharmaceuticalproducts,461000000.0,06.1.1,UTXM,06CN,https://www.ons.gov.uk/search?q=UTXM,0
1997,Q4,Pharmaceuticalproducts,522000000.0,06.1.1,UTXM,06CN,https://www.ons.gov.uk/search?q=UTXM,0
1998,Q1,Pharmaceuticalproducts,496000000.0,06.1.1,UTXM,06CN,https://www.ons.gov.uk/search?q=UTXM,0
1998,Q2,Pharmaceuticalproducts,507000000.0,06.1.1,UTXM,06CN,https://www.ons.gov.uk/search?q=UTXM,0
1998,Q3,Pharmaceuticalproducts,521000000.0,06.1.1,UTXM,06CN,https://www.ons.gov.uk/search?q=UTXM,0
1998,Q4,Pharmaceuticalproducts,554000000.0,06.1.1,UTXM,06CN,https://www.ons.gov.uk/search?q=UTXM,0
1999,Q1,Pharmaceuticalproducts,491000000.0,06.1.1,UTXM,06CN,https://www.ons.gov.uk/search?q=UTXM,0
1999,Q2,Pharmaceuticalproducts,473000000.0,06.1.1,UTXM,06CN,https://www.ons.gov.uk/search?q=UTXM,0
1999,Q3,Pharmaceuticalproducts,457000000.0,06.1.1,UTXM,06CN,https://www.ons.gov.uk/search?q=UTXM,0
1999,Q4,Pharmaceuticalproducts,488000000.0,06.1.1,UTXM,06CN,https://www.ons.gov.uk/search?q=UTXM,0
2000,Q1,Pharmaceuticalproducts,430000000.0,06.1.1,UTXM,06CN,https://www.ons.gov.uk/search?q=UTXM,0
2000,Q2,Pharmaceuticalproducts,416000000.0,06.1.1,UTXM,06CN,https://www.ons.gov.uk/search?q=UTXM,0
